0.896577944549524 0.447789523111979 0.500000000000000 0.900000000000000 0.500000000000000 0.500000000000000 0.896577944549524 0.500000000000000 0.552210476888021 0
0.896577944549524 0.447789523111979 0.500000000000000 0.896577944549524 0.500000000000000 0.447789523111979 0.900000000000000 0.500000000000000 0.500000000000000 0
0.892541352892187 0.443561073958683 0.447789523111979 0.896577944549524 0.500000000000000 0.447789523111979 0.896577944549524 0.447789523111979 0.500000000000000 0
0.892541352892187 0.443561073958683 0.447789523111979 0.886370330515627 0.500000000000000 0.396472381958992 0.896577944549524 0.500000000000000 0.447789523111979 0
0.881613470602175 0.439558364038371 0.396472381958992 0.886370330515627 0.500000000000000 0.396472381958992 0.892541352892187 0.443561073958683 0.447789523111979 0
0.881613470602175 0.439558364038371 0.396472381958992 0.869551813004515 0.500000000000000 0.346926627053964 0.886370330515627 0.500000000000000 0.396472381958992 0
0.863937490586564 0.435828001118256 0.346926627053964 0.869551813004515 0.500000000000000 0.346926627053964 0.881613470602175 0.439558364038371 0.396472381958992 0
0.863937490586564 0.435828001118256 0.346926627053964 0.846410161513776 0.500000000000000 0.300000000000000 0.869551813004515 0.500000000000000 0.346926627053964 0
0.839753987394817 0.432418730040618 0.300000000000000 0.846410161513776 0.500000000000000 0.300000000000000 0.863937490586564 0.435828001118256 0.346926627053964 0
0.839753987394817 0.432418730040618 0.300000000000000 0.817341336116494 0.500000000000000 0.256495428396512 0.846410161513776 0.500000000000000 0.300000000000000 0
0.809384926269044 0.429384909504413 0.256495428396512 0.817341336116494 0.500000000000000 0.256495428396512 0.839753987394817 0.432418730040618 0.300000000000000 0
0.809384926269044 0.429384909504413 0.256495428396512 0.782842712474619 0.500000000000000 0.217157287525381 0.817341336116494 0.500000000000000 0.256495428396512 0
0.773205080756888 0.426794919243112 0.217157287525381 0.782842712474619 0.500000000000000 0.217157287525381 0.809384926269044 0.429384909504413 0.256495428396512 0
0.773205080756888 0.426794919243112 0.217157287525381 0.743504571603488 0.500000000000000 0.182658663883506 0.782842712474619 0.500000000000000 0.217157287525381 0
0.731586609571157 0.424752949166531 0.182658663883506 0.743504571603488 0.500000000000000 0.182658663883506 0.773205080756888 0.426794919243112 0.217157287525381 0
0.731586609571157 0.424752949166531 0.182658663883506 0.700000000000000 0.500000000000000 0.153589838486225 0.743504571603488 0.500000000000000 0.182658663883506 0
0.684775906502257 0.423463313526982 0.153589838486225 0.700000000000000 0.500000000000000 0.153589838486225 0.731586609571157 0.424752949166531 0.182658663883506 0
0.684775906502257 0.423463313526982 0.153589838486225 0.653073372946036 0.500000000000000 0.130448186995485 0.700000000000000 0.500000000000000 0.153589838486225 0
0.632565429614237 0.423463313526982 0.130448186995485 0.653073372946036 0.500000000000000 0.130448186995485 0.684775906502257 0.423463313526982 0.153589838486225 0
