0.898826320473496 0.469380298865399 0.900000000000000 0.500000000000000 0
0.895312169512139 0.438940286312448 0.898826320473496 0.469380298865399 0
0.889478169551111 0.408858596438743 0.895312169512139 0.438940286312448 0
0.881358556821972 0.379311760561921 0.889478169551111 0.408858596438743 0
0.871000980440837 0.350473171263690 0.881358556821972 0.379311760561921 0
0.858466222784421 0.322512064853214 0.871000980440837 0.350473171263690 0
0.843827842794879 0.295592528221154 0.858466222784421 0.322512064853214 0
0.827171744306686 0.269872535912550 0.843827842794879 0.295592528221154 0
0.808595671928776 0.245503023069374 0.827171744306686 0.269872535912550 0
0.788208637440313 0.222626999683102 0.808595671928776 0.245503023069374 0
0.766130280066224 0.201378711355213 0.788208637440313 0.222626999683102 0
0.742490164386653 0.181882851490628 0.766130280066224 0.201378711355213 0
0.717427020000487 0.164253829547219 0.742490164386653 0.181882851490628 0
0.691087927404903 0.148595099635622 0.717427020000487 0.164253829547219 0
0.663627454868534 0.134998553409379 0.691087927404903 0.148595099635622 0
0.635206751363399 0.123543980808175 0.663627454868534 0.134998553409379 0
0.605992600878663 0.114298601818743 0.635206751363399 0.123543980808175 0
0.576156443665865 0.107316672001258 0.605992600878663 0.114298601818743 0
0.545873370159358 0.102639164096130 0.576156443665865 0.107316672001258 0
0.515321093476012 0.100293527579676 0.545873370159358 0.102639164096130 0
0.484678906523984 0.100293527579676 0.515321093476012 0.100293527579676 0
0.454126629840638 0.102639164096130 0.484678906523984 0.100293527579676 0
0.423843556334131 0.107316672001258 0.454126629840638 0.102639164096130 0
0.394007399121334 0.114298601818744 0.423843556334131 0.107316672001258 0
0.364793248636597 0.123543980808176 0.394007399121334 0.114298601818744 0
0.336372545131462 0.134998553409381 0.364793248636597 0.123543980808176 1
0.308912072595093 0.148595099635624 0.336372545131462 0.134998553409381 1
0.282572979999510 0.164253829547221 0.308912072595093 0.148595099635624 1
0.257509835613343 0.181882851490630 0.282572979999510 0.164253829547221 1
0.233869719933773 0.201378711355216 0.257509835613343 0.181882851490630 1
0.211791362559684 0.222626999683105 0.233869719933773 0.201378711355216 1
0.191404328071222 0.245503023069377 0.211791362559684 0.222626999683105 1
0.172828255693312 0.269872535912553 0.191404328071222 0.245503023069377 1
0.156172157205119 0.295592528221157 0.172828255693312 0.269872535912553 1
0.141533777215577 0.322512064853217 0.156172157205119 0.295592528221157 1
0.128999019559162 0.350473171263694 0.141533777215577 0.322512064853217 0
0.118641443178027 0.379311760561924 0.128999019559162 0.350473171263694 0
0.110521830448888 0.408858596438746 0.118641443178027 0.379311760561924 0
0.104687830487860 0.438940286312452 0.110521830448888 0.408858596438746 0
0.101173679526504 0.469380298865403 0.104687830487860 0.438940286312452 0
0.100000000000000 0.500000000000001 0.101173679526504 0.469380298865403 0
0.101173679526504 0.530619701134599 0.100000000000000 0.500000000000001 0
0.104687830487861 0.561059713687551 0.101173679526504 0.530619701134599 0
0.110521830448889 0.591141403561256 0.104687830487861 0.561059713687551 0
0.118641443178028 0.620688239438078 0.110521830448889 0.591141403561256 0
0.128999019559163 0.649526828736309 0.118641443178028 0.620688239438078 0
0.141533777215578 0.677487935146785 0.128999019559163 0.649526828736309 0
0.156172157205120 0.704407471778845 0.141533777215578 0.677487935146785 0
0.172828255693314 0.730127464087449 0.156172157205120 0.704407471778845 0
0.191404328071223 0.754496976930625 0.172828255693314 0.730127464087449 0
0.211791362559686 0.777373000316897 0.191404328071223 0.754496976930625 0
0.233869719933775 0.798621288644786 0.211791362559686 0.777373000316897 0
0.257509835613346 0.818117148509371 0.233869719933775 0.798621288644786 0
0.282572979999512 0.835746170452780 0.257509835613346 0.818117148509371 0
0.308912072595096 0.851404900364377 0.282572979999512 0.835746170452780 0
0.336372545131465 0.865001446590620 0.308912072595096 0.851404900364377 0
0.364793248636600 0.876456019191825 0.336372545131465 0.865001446590620 0
0.394007399121336 0.885701398181257 0.364793248636600 0.876456019191825 0
0.423843556334133 0.892683327998742 0.394007399121336 0.885701398181257 0
0.454126629840641 0.897360835903870 0.423843556334133 0.892683327998742 0
0.484678906523987 0.899706472420324 0.454126629840641 0.897360835903870 0
0.515321093476015 0.899706472420324 0.484678906523987 0.899706472420324 0
0.545873370159361 0.897360835903870 0.515321093476015 0.899706472420324 0
0.576156443665868 0.892683327998742 0.545873370159361 0.897360835903870 0
0.605992600878665 0.885701398181256 0.576156443665868 0.892683327998742 0
0.635206751363402 0.876456019191824 0.605992600878665 0.885701398181256 0
0.663627454868536 0.865001446590620 0.635206751363402 0.876456019191824 0
0.691087927404906 0.851404900364377 0.663627454868536 0.865001446590620 0
0.717427020000489 0.835746170452780 0.691087927404906 0.851404900364377 0
0.742490164386655 0.818117148509370 0.717427020000489 0.835746170452780 0
0.766130280066226 0.798621288644785 0.742490164386655 0.818117148509370 0
0.788208637440315 0.777373000316896 0.766130280066226 0.798621288644785 0
0.808595671928777 0.754496976930624 0.788208637440315 0.777373000316896 0
0.827171744306687 0.730127464087448 0.808595671928777 0.754496976930624 0
0.843827842794881 0.704407471778844 0.827171744306687 0.730127464087448 0
0.858466222784422 0.677487935146784 0.843827842794881 0.704407471778844 0
0.871000980440838 0.649526828736307 0.858466222784422 0.677487935146784 0
0.881358556821972 0.620688239438077 0.871000980440838 0.649526828736307 0
0.889478169551112 0.591141403561255 0.881358556821972 0.620688239438077 0
0.895312169512139 0.561059713687550 0.889478169551112 0.591141403561255 0
0.898826320473496 0.530619701134598 0.895312169512139 0.561059713687550 0
0.900000000000000 0.500000000000000 0.898826320473496 0.530619701134598 0
